id,P000822,P000823,P000824,P000825,P000826
6df57501c7214e74b4728585dfa7bc4c,,,དེ་ལས་རྣམ་པར་བཞེངས་ནས་ཀྱང་ནི་རིམ་གྱིས་ནི་། ། བསམ་གཏན་བཞི་པ་ལ་ནི་སླར་ཡང་འཛེགས་པ་སྟེ་། །བསམ་གཏན་བཞི་པའི་ཆོ་ག་ལས་དེ་རྣམས ༼༥༽བཞེངས་ཤིང་། ། མངོན་སུམ་ཉིད་དུ་ཉེ་བར་ཞི་བ་ལ་གཤེགས་སོ་། །,,
26d1bf00d0a34957836654142f92422c,,,དེ་ནས་ཐུབ་པ་མྱ་ངན་འདའ་བར་གཤེགས་པ་ན་། ། ཆར་གྱིས་སྣུན་པའི་བ་ལང་བཞིན་དུ་ས་གཡོས་ཤིང་། །ཕྱོགས་ཀྱི་གླང་པོ་རྣམས་ཀྱིས་སྦྱངས་པ་བཞིན་དུ་ནི་། ། ནམ་མཁའ་ལས་ཀྱང་སྒྲོན་མ་རྣམས་ནི་ལྷུང་བར་གྱུར་། །,,
1135cec878894834a8abdb563af0b52e,,,༼༦༽ལྷ་ཡི་ནགས་ཚལ་སྣ་ཚོགས་ཤིང་རྟ་སྲེག་འདོད་པའི་། ། ནགས་ཀྱི་མེ་ནི་བར་སྣང་དག་ལ་བྱུང་བ་བཞིན་། །བུད་ཤིང་མེད་ཅིང་རླུང་མེད་དུ་བ་མེད་པའི་མེ་། ། ཕྱོགས་ནི་སྲེག་པར་བྱེད་པ་བྱུང་བར་གྱུར་པ་ཉིད་། །,,
1a454aabe56948c38f6f7cfbcf3800d5,,,ལྷ་མིན་འཇོམས་པར་འདོད་པ་གཡུལ་དུ་འཇུག་པ་ན་། ། ཁྲོ་བ་བརྒྱ་བས་ཁྲོ་བ ༼༧༽རྣམ་པར་གཏོང་བ་བཞིན་། །དེ་བཞིན་མེ་སྟག་བརྒྱ་པའི་མེ་ནི་སྐྱུག་པ་ཡི་། ། དབང་པོའི་རྡོ་རྗེ་མི་བཟད་པ་རྣམས་ལྷུང་བར་གྱུར་། །,,
1c1af7f8fa42462bb8faa21e14a90da1,,,འཇིག་པའི་རླུང་རྣམས་དག་གིས་བཏགས་པ་རྣམས་ཀྱི་བཞིན་། ། འཛིན་པ་འཛིན་པ་རྣམས་ཀྱི་རྩེ་མོ་རྣམས་ལྷུང་ཞིང་། །འཁྲི་ཤིང་ཤིང་རྣམས་དག་ནི ༼༩༤ཨ༡༽ཟུག་རྡུ་བྱེད་པ་ཡི་། ། ཕྱག་དར་ཁུར་བའི་རླུང་ནི་དྲག་ཏུ་གཡོས་པར་གྱུར་། །,,
67ba79eb670e4644b01f57688d27f4c0,,,འདམ་གྱི་ཆུས་བསྒོས་སྡོང་དུ་གཞོན་ནུ་རྣམས་ཀྱིས་ནི་། ། ལུས་ནི་ཡོངས་སུ་དཀྲིས་པའི་ངང་པའི་རྒྱལ་པོ་བཞིན་། །ཅུང་ཞིག་འོད་ཟེར་ཁ་དོག་ངན་པ་དེ་རྣམས་ཀྱིས་། ། འོད་ནི་བཅོམ་སྟེ་ཟླ ༼༢༽བ་མངོན་པར་གསལ་བར་གྱུར་། །,,
3e77a1a981724bcbadc1e625b1c73f8d,,,སྤྲིན་དང་བྲལ་ཡང་མཁའ་ལ་ཟླ་བ་གནས་ན་ཡང་། ། མུན་པ་མི་བཟད་རྣམས་ཀྱིས་ཕྱོགས་རྣམས་རྒྱས་པ་སྟེ་། །ཡུད་ཙམ་དེ་ལ་མྱ་ངན་གྱིས་ནི་ཟིལ་ནོན་བཞིན་། ། ཆུ་བོ་རྣམས་ནི་དེ་མ་ཐག་ཏུ་ཆུ་དྲོན་འབབ་། །,,
d72bea0e8dfa4feabd95d7c1ef03e5a4,,,དེ་ནས་ཉེ་སར་སྐྱེས་པའི་ཤ་ལའི་ཤིང་དག་གིས་། ། ༼༣༽རང་གིས་མེ་ཏོག་མཛེས་པ་འཇུག་པ་དུས་མིན་ལ་། །རྣམ་པར་བཏུད་ནས་དྲང་སྲོང་ཆེན་པོའི་སྐུ་ལུས་ནི་། ། གསེར་གྱི་སྟེགས་བུའི་གཟུགས་བརྙན་ལ་ནི་ཡང་དག་གཏོར་། །,,
5922dfa1126745c29b9dd62789849c36,,,མཁའ་ལ་མགོ་བོ་ལྡ་རྣམས་མི་གཡོའི་ཀླུ་རྣམས་ནི་། ། མྱ་ངན་གྱིས་སླར་སོ་སོར་དམར་བའི་མིག་ཅན་རྣམས་། །རབ ༼༤༽ཏུ་གཉིད་ལོག་གདེངས་ཀ་སྟོད་པའི་ལུས་རྣམས་ཀྱིས་། ། ཐུབ་པ་ལ་ནི་གུས་པས་ལྟ་བཞིན་གནས་པར་གྱུར་། །,,
91da796005be43e79940525c804681dd,,,ནང་དུ་སོང་བའི་ཀུན་ནས་གདུང་བ་རྣམས་། ། དེ་རྣམས་ཤིན་ཏུ་དྲོན་པོའི་དབུགས་ནི་བརྒྱུས་པ་སྟེ་། །འགྲོ་བའི་རང་བཞི་མི་རྟག་པ་ནི་རྟོགས་ནས་སུ་། ། མྱ་ངན་འོངས་པ་མིན་རྣམས ༼༥༽མྱ་ངན་སྨོད་པར་གྱུར་། །,,
a2b27a73d0a24b7c9fbaed24720d6ef8,,,ངེས་པར་ལེགས་པའི་ཆོས་ཀྱིས་ཆོ་གར་རབ་ཞུགས་པ་། ། རྒྱལ་པོ་རྣམ་ཐོས་སྲས་ཀྱི་འདུས་པ་དམ་པ་དེ་། །ཆོས་ལ་མངོན་པར་ཆགས་པས་མྱ་ངན་མ་བྱས་ཤིང་། ། ལྷ་ཡི་རྟེན་ལ་མཆི་མ་ཕྱུང་བར་མ་གྱུར་ཏོ་། །,,
a0bf1675501e4609a420b844ecc4a703,,,གཙང་མར་ལྷག་པར་གནས་པའི་བྱེད་ལྡན་ལྷ་རྣམས ༼༦༽ཀྱང་། ། དྲང་སྲོང་ཆེན་པོའི་ཡང་དག་ཤིན་ཏུ་གུས་ལྡན་རྣམས་། །རང་གནས་གྱུར་ཞིང་རྣམ་པར་འགྱུར་བ་མ་སོང་སྟེ་། ། འཇིག་རྟེན་དག་ནི་རང་བཞིན་རྣམ་པར་སྨད་པའོ་། །,,
77c98808b7e449e780d26d4cc1e87049,,,དྲི་ཟའི་རྒྱལ་པོ་རྣམས་དང་དེ་ནས་ཀླུ་ཡི་རྒྱལ་པོ་རྣམས་། ། གནོད་སྦྱིན་རྣམས་དང་དམ་ཆོས་ལ་དགའ་ལྷ་རྣམས་ནི་། །མྱ ༼༧༽ངན་བྱེད་ཅིང་མྱ་ངན་མཆོག་ལ་གཞོལ་རྣམས་ཀྱིས་། ། རིགས་ཆེན་པོ་ཡི་ཉམ་ཐག་བཞིན་དུ་ཁ་ལ་གྱུར་། །,,
9911d5d2427243cfaea6bfad6e87a531,,,ཡིད་ལ་རེ་བ་ཐོབ་པའི་བདུད་ཀྱི་སྡེ་རྣམས་ནི་། ། རབ་ཏུ་དགའ་བས་སྐད་ནི་འཐོན་ཞིང་དགོད་པ་སྟེ་། །འཕྱོ་ཞིང་གླུ་དབྱངས་གར་བྱས་དགའ་བར་གྱུར་པ་རྣམས་། ། རྔ་བོ་ཆེ་དང་རྫ་རྔ་པ་ཏ ༼༩༤བ༡༽ཧ་རྣམས་བརྡུངས་། །,,
8cb14f4db3b74ceab1f4f75c31656ce8,,,དེ་ནས་རྡོ་རྗེ་རྩེ་མོ་བཅོམ་པའི་རི་བོ་བཞིན་། ། ཆང་དང་བྲལ་བའི་གཉིས་འཐུང་དགའ་བ་མེད་པ་བཞིན་། །ནོག་གིས་རྣམ་པར་དམན་པའི་དབྱིབས་ཅན་ཁྱུ་མཆོག་བཞིན་། ། ཐུབ་པའི་ཁྱུ་མཆོག་ནུབ་བ་ན་ནི་འཇིག་རྟེན་གྱུར་། །,,
680ee02ac64f47fa9d549c19dfa2f5b1,,,ཉིན་མོར་བྱེད་པས་རབ་ཏུ་དམན་པའི་ནམ་མཁའ ༼༢༽བཞིན་། ། བ་མོས་བསྲེགས་པའི་པདམ་དང་ལྡན་རྫིང་བུ་བཞིན་། །ནོར་དང་བྲལ་ཞིང་བྱ་བ་མེད་པའི་རིགས་བཞིན་དུ་། ། སྲིད་པ་ཉམས་མཛད་རབ་ཏུ་ཉམས་ལས་འགྲོ་བར་གྱུར་། །,,
83413fd8f9aa42f88d067269d169b52b,,,སངས་རྒྱས་ཀྱི་སྤྱོད་པ་ཞེས་བྱ་བའི་སྙན་དངགས་ཆེན་པོ་ལས་། ཡོངས་སུ་མྱ་ངན་ལས་འདའ་བ་ཆེན་པོའི་ལེའུ་སྟེ་ཉི ༼༣༽ཤུ་རྩ་དྲུག་པའོ་༎,,
d89321950c4c448bbd09c807bbe94f94,,,-,,
b437aa1c10814a61bc5ba88682cff8e3,,,དེ་ནས་ངང་པ་སྟོང་དང་ལྡན་པའི་ལྷ་ཡི་ནི་། ། གཞལ་མེད་ཁང་ནས་གདོང་ནི་ཅུང་ཞིག་རབ་བཏུད་ནས་། ། ཡུད་ཙམ་ཐམས་ཅད་མཁྱེན་པ་ལ་ནི་བལྟས་ནས་སུ་། ། ལྷ་ན་གནས་པ་ཆེན་པོ་གཞན་ཞིག་གིས་སྨྲས་པའོ་། །,,
4c732f65bb2b4662b6711e835be1d4ea,,,ཀྱེ་མ་འགྲོ་ན་དངོས་པོ་ཐམས་ཅད ༼༤༽མི་རྟག་ཅིང་། ། སྐྱེ་བའི་ཆོས་ཅན་དང་ནི་འཛད་པའི་ཆོས་ཅན་ལ་། །སྐྱེ་བ་རྣམས་ནི་སྡུག་བསྔལ་སྐྱེད་པར་བྱེད་པ་སྟེ་། ། དེ་དག་རྣམས་ནི་ལྷག་མེད་ཞི་བས་ཞི་བ་ཉིད་། །,,
ca37327e0c084aeba5bab55983df626b,,,སྐྱེ་བའི་བུད་ཤིང་ཚད་མ་མིན་པ་བསྲེགས་མཛད་ནས་། ། ཡེ་ཤེས་མེ་ལྕེ་གྲགས་པས་རྣམ་ཁྱབ་དུ་བ་ཅན་། །ཆུ་ཡིས ༼༥༽མི་བཞིན་དུ་ནི་དུས་ཀྱི་ཆུ་ཡིས་ནི་། ། དེ་བཞིན་གཤེགས་པའི་མེ་དེ་མྱ་ངན་འདའ་པར་བྱ་། །,,
a814bc83455c4e5091daa9b36700bb20,,,དེ་ནས་མཆོག་གི་དྲང་སྲོང་དང་མཚུངས་དྲང་སྲོང་གཞན་། ། མཐོ་རིས་གནས་ཀྱང་འབྲས་བུ་རྣམས་ལ་མ་ཆགས་པས་། །རབ་ཏུ་ཞི་བའི་དགྲ་བཅོམ་དྲང་སྲོང་མཐོང་ནས་སུ་། ། རི་དབང་བརྟན་པས་ཚིག ༼༦༽ནི་རྣམ་པར་སྨྲས་པའོ་། །,,
49a60ce2515f46c7b692d8ceb4f938e1,,,འཇིག་རྟེན་དག་ན་འགའ་ཞིག་ཉམས་པར་མི་འགྲོ་མེད་། ། དེ་ལྟར་འགོར་བ་མེད་ཅིང་སོང་བ་མེད་པ་སྟེ་། །མཆོག་དང་མཆོག་མིན་མཁྱེན་པ་མཆོག་གི་དོན་རིག་པ་། ། སྟོན་པ་མཚུངས་མེད་གང་དུ་རབ་ཏུ་ཞི་བར་གྱུར་། །,,
16398bdfd1dd494a8147f6f0e02beec6,,,ཤེས་རབ་རྣམ་པར་དག་ཅིང་མཆོག་གི་སྤྱན་མངའ ༼༧༽བ་། ། ཡོངས་སུ་འདེན་པ་པོ་ཉིད་འདི་ཡིས་དམན་པ་ནི་། །རྨོངས་པ་ངེས་པར་མིག་ལོང་གསོན་པའི་འཇིག་རྟེན་ནི་། ། འདུ་ཤེས་ཉམས་ཤིང་ལམ་ངན་ལ་ནི་གནས་པར་འགྱུར་། །,,
98af091830e849858dd54782ac96e357,,,དེ་ནས་འགྲོ་བའི་འགལ་བ་མ་ཡིན་མ་འགགས་པ་། ། རྗེས་སུ་ཆགས་པ་ཉམས་ཤིང་སྐྱེ་བ་འགགས་བྱས ༼༩༥ཨ༡༽པས་། །འཇིག་རྟེན་སྣང་བས་དམན་པ་མཐོང་ནས་སུ་། ། ཐུབ་བ་ཞི་བ་ན་ནི་ཞི་བའི་ཡིད་ཀྱིས་སྨྲས་། །,,
10a4b592b20f4e838b352c77272727f3,,,ཤེས་རབ་ལྡན་པ་འདུ་བྱེད་ཆོ་ག་ལ་གནས་པ་། ། དུས་འདིར་ངེས་པར་བློ་གཏད་བྱ་བ་མ་ཡིན་ཞིང་། །མི་རྟག་ཉིད་ཀྱི་རྡོ་རྗེ་ངེས་པར་བཏུང་བ་ཡིས་། ། གང་དུ་ཐུབ ༼༢༽བ་རི་བོ་ཆེན་པོ་བཅོམ་པར་འགྱུར་། །,,
a27aeac22481425a97aa56d9b237d4ff,,,སྙིང་པོ་མེད་ཅིང་ང་མེད་རྣམ་པར་ཉམས་པའི་ཆོས་། ། འཇིག་རྟེན་གསོན་པའི་འཇིག་རྟེན་ཀྱེ་མ་སྨོད་པར་ཤོག་། །གང་དུ་ཐུབ་དཀའ་དྲང་སྲོང་ཆེན་པོ་སེང་གེ་ཡང་། ། ཉེས་པའི་གཉིས་འཐུང་རྣམས་ནི་ཉམས་པར་མཛད་ནས་ཉམས་། །,,
2f8db4d6924749228a2e0c3fedba2c9f,,,འདོད་ཆགས་བྲལ་བ ༼༣༽མིན་པའི་འགྲོ་བ་འཇུག་པ་ལ་། ། ད་ནི་འཇིགས་པ་ཆེན་པོ་མ་ཡིན་སུ་ཡི་ལགས་། །ཐུན་མོང་ལས་ནི་གང་དུ་དེ་བཞིན་གཤེགས་པ་ཡང་། ། གསེར་གྱི་ཀ་བ་ལྟ་བུ་ཀུན་ནས་ཆགས་པར་གྱུར་། །,,
b055da0222cd4d48bc5c6ae6abc1c448,,,ས་བོན་དྲུག་དང་མྱུ་གུ་གཅིག་དང་ལོ་མ་གཅིག་། ། རྩ་བ་དྲུག་དང་འབྲས་བུ་ལྔ་དང་ཡལ་ག་གཉིས་། །༼༤༽ཕུང་པོ་གསུམ་དང་བདག་ཉིད་གཅིག་ལ་ཉོན་མོངས་ཀྱི་། ། སྡོང་པོ་འདི་ནི་བཅག་ནས་ཐུབ་པ་གཉིས་འཐུང་གཟིམས་། །,,
d0ed03ccbea5428794f74e60ef6a5bb6,,,འགྲོ་རྒྱལ་མདའ་བཞིན་དགྲ་བོ་རྣམས་ནི་བཅོམ་ནས་སུ་། ། ཆུ་མེད་པ་ན་རྨ་བྱ་བཞིན་དུ་ཆགས་བྲལ་ཞིང་། །མགྱོགས་འགྲོ་རྟ་བཞིན་དུ་ནི་རྣམ་རྒྱལ་ལམ་སོང་བ་། ། མེ་བཞིན ༼༥༽ཐུབ་པ་སྐྱེ་བ་མེད་ཅིང་ཞི་བར་གྱུར་། །,,
528592e802ae4cffa9a547326ba86d0c,,,མཐོ་རིས་དབང་ཕྱུག་རྡོ་རྗེ་འཛིན་པ་མིག་འཕེལ་ན་། ། རབ་ཏུ་ཚིམ་བྱེད་རྒྱུན་བཞིན་གསུང་རྣམས་བཏང་ནས་སུ་། །འོད་ཀྱིས་ཉམ་ཐག་བ་ལང་བཞིན་སར་རྣམ་བརྒྱུས་ནས་། ། གྲགས་པས་ཕྱོགས་ནི་མངོན་པར་བཀང་ནས་བླམ་གཟིམས་། །,,
514842a3ea6f47ba91ed3ee634685a5e,,,སྙན་གྲགས ༼༦༽ལྡན་པ་ཉིད་དང་འོད་ཟེར་ལྡན་པ་སྟེ་། ། ཆུ་བོ་སིན་དྷུ་བཞིན་དུ་གསེར་སྐྱུག་ཤུགས་ལྡན་པ་། །རྣམ་ཐོས་བུ་ཡི་རྫུ་འཕྲུལ་མི་སྐྱོང་སྡེར་བཅས་པ་། ། ལམ་ལ་བཅུག་ནས་མི་ཡི་ཉི་མ་ནུབ་པར་གྱུར་། །,,
657ec4e48ce44e1bb0fd77f89dd614c7,,,རྨུག་པའི་དོ་ཤལ་གྱི་ནི་ཕྱོགས་རྣམས་དཀྲིས་པ་བཞིན་། ། རྒྱ་ཆེན་སྤྲིན་རྣམས་ཀྱིས་དཀྲིས་ཉི་མའི་འོད་རྣམས ༼༧༽བཞིན་། །མཆོད་སྦྱིན་རྫོགས་ཚེ་མར་གྱིས་སྨན་པའི་མེ་བཞིན་དུ་། ། ཐུབ་པ་ཞི་ཚེ་དེ་རིང་འཇིག་རྟེན་གསལ་མ་གྱུར་། །,,
991bb8cbb2ea43f0a85c36fed9c48f2f,,,མདུད་པ་མེད་པ་བདེན་པའི་ལམ་ནི་བསྙེན་ནས་སུ་། ། མདུད་པ་མེད་པ་ཞི་བའི་ཆོས་འདི་བརྙེས་ནས་ནི་། །རྫུ་འཕྲུལ་གྱིས་ནི་སྐུ་ལུས་འདྲེན་པར་ནུས་ན་ཡང་། ། སྡུག་བསྔལ ༼༩༥བ༡༽དག་གི་གཏེར་ནི་ལུས་ཡིན་ཞེས་སྤངས་སོ་། །,,
f31032ee1b4a4b799d07b1e1bef15908,,,མུན་པ་མུན་པ་ཉི་མས་བཞིན་དུ་ཟིལ་མནན་ནས་། ། རྡུལ་ནི་རྡུལ་ནི་ཆར་པ་བཞིན་དུ་མངོན་བཅོམ་ནས་། །སླར་ཡང་སླར་ཡང་སྡུག་བསྔལ་འཁྲུལ་འཁོར་མི་ལེན་ཏེ་། ། ཐུབ་པ་ཐུབ་པ་སྐར་རྒྱལ་བཞིན་དུ་མངོན་པར་གཤེགས་། །,,
22f15960b35d48869412f5431842f4cc,,,གང་ཞིག་སྐྱེ་བའི ༼༢༽སྡུག་བསྔལ་འཇོམས་ཕྱིར་སྐྱེས་པ་སྟེ་། ། གང་ལ་འཇིག་རྟེན་པས་ནི་ཞི་བའི་ཆེད་དུ་བསྙེན་། །གང་ཞིག་འོད་ཟེར་མཆོག་གིས་རྣམ་པར་གསལ་བ་དང་། ། ཁྱད་པར་འཕགས་པའི་བློ་ཡིས་རྣམ་པར་གསལ་བར་གྱུར་། །,,
9ff612ba835b46fdb73163548ab2b610,,,གང་གིས་སྐྱེ་དགུ་རྣམས་ནི་དགེ་ལེགས་ལ་བཅུག་སྟེ་། ། ཡོན་ཏན་རྒྱ་ཆེན་རྣམས་ཀྱིས་ས ༼༣༽ལ་རྒྱས་པ་ཉིད་། །འདོད་པའི་སྙན་གྲགས་གསལ་བ་རྣམས་ཀྱིས་འཕེལ་བ་སྟེ་། ། ཁྱིམ་ན་གནས་པ་ཡིན་ཀྱང་གྲགས་པས་འཕེལ་བ་ཉིད་། །,,
50609f4a1b0c4455ab2b8f13d208c6b3,,,གང་གིས་མཁྱེན་ཞིང་སྨོད་པས་འོ་དོད་མ་བོས་ཤིང་། ། མི་ནི་ཉམ་ཐག་རྣམས་ལ་བརྩེ་བས་བོས་པ་སྟེ་། །བཟའ་བ་ངན་པ་རབ་ཏུ་འཇོམས་ཤིང་མ་གསོལ་ལ་། ། བཟའ ༼༤༽བ་ལེགས་པ་རྗེས་སུ་འགྲོ་ཞིང་མ་གསོལ་ཏོ་། །,,
fb5a7e8bdabe4c63bb75ab4ed3588307,,,མི་གནས་དབང་པོ་ཞི་བ་གང་ཞིག་ཡུལ་རྣམས་ལ་། ། སྟོབས་རབ་དབང་པོ་ཉིད་ལས་ཡང་དག་མེ་གནས་ཤིང་། །གཞན་རྣམས་ཀྱིས་མ་ཐོབ་པའི་ལམ་བཟངས་ཐོབ་པ་སྟེ་། ། རོ་མཁྱེན་པས་ནི་ངེས་པར་འབྱུང་བའི་རོ་གསོལ་ཏོ་། །,,
71e420574b554bc78fa12db93871a433,,,༼༥༽གང་གིས་སྔར་མ་བྱིན་པའི་སྦྱིན་པ་བྱིན་པ་སྟེ་། ། འབྲས་བུ་འདོད་པས་ཅུང་ཟད་ཞིག་ནི་མི་བྱིན་ལ་། །མཉམ་ཉིད་རྗེས་མཐུན་ཕུན་སུམ་ཚོགས་པ་དོར་བ་སྟེ་། ། དམ་པ་རྣམས་ཀྱི་ཡིད་རྣམས་ཡོན་ཏན་རྣམས་ཀྱིས་ཕྲོགས་། །,,
9912b1582de14aa5b67060ebf6adf33e,,,བརྟན་པ་རྣམས་ཀྱི་གཡོ་བའི་སྤྱན་ནི་བསྲུངས་པ་སྟེ་། ། ༼༦༽བརྟན་པར་གཤེགས་ཤིང་སེམས་ནི་བསྲུང་དུ་བཅུག་གྱུར་ལ་། ། དགེ་། ལེགས་རྣམས་ནི་བསྲུངས་ཤིང་འཕེལ་བར་མཛད་པ་སྟེ་། ། ཆོས་སྐྱེས་པ་ནི་ཅུང་ཞིག་འདོད་པར་མ་མཛད་དོ་། །,,
ae12b72aafa2498bac81b0bde6f87ad5,,,བརྟན་པས་མི་དགེ་བ་ལས་མི་དགེ་རྣམ་སྤངས་ནས་། ། དགེ་ལེགས་ཀྱི་ནི་དགྲ་བོ་སྐྱོན་རྣམས་སྤངས་པ ༼༧༽སྟེ་། །གང་ཞིག་བློ་ཡིས་ཉེས་པ་རྣམས་ནི་ཀུན་སྤངས་ལ་། ། དེ་ནི་འཕགས་མིན་མི་རྟག་ཉིད་ཀྱིས་ནུབ་པར་གྱུར་། །,,
813ef17376794fc38227f8248a6efca8,,,གང་ལ་ཆོས་ནི་འདོད་པ་ཡང་དག་རྗེས་སོང་ཞིང་། ། དགའ་བས་མཆོག་ཏུ་ངེས་པ་རྣམ་པར་བཟུང་བ་སྟེ་། །མེ་ཡིས་ནོར་ནི་ཟོས་པ་ཇི་ལྟ་བ་བཞིན་དུ་། ། ཁྱབ་བདག་ཡེ ༼༩༦ཨ༡༽ཤེས་ནོར་ཅན་དེ་ཡང་སྲོག་སོང་ངོ་། །,,
817c62c244784c8eb9c56a37f2301d74,,,བརྒྱད་པོ་རྣམས་ལ་མཆོག་ཏུ་སྡེ་ཚེན་ལྔ་ཐུལ་ཞིང་། ། གསུམ་གཟིགས་སྤྱོད་པ་གསུམ་ནི་ཟད་བྱེད་སྤྱན་གསུམ་པ་། །གཅིག་ནི་བསྲུངས་ནས་གཅིག་ནི་ཐོབ་ནས་གཅིག་རྟོགས་ནས་། ། ལྕི་བ་བདུན་རྣམས་སྤངས་ནས ༼༢༽བླ་མ་གཟིམས་པར་གྱུར་། །,,
8613df76a12f4e12b4b68c682140e2b4,,,གང་གི་ཞི་བའི་ཆེད་དུ་ལམ་ནི་གསལ་མཛད་དེ་། ། ལེགས་པའི་སྐྱེ་བོ་ཞི་བས་རབ་ཏུ་དང་མཛད་ཅིང་། །ཉོན་མོངས་ལྗོན་ཤིང་རབ་ཏུ་ཆགས་པ་བཅད་པ་སྟེ་། ། སྲིད་པ་རྣམས་ལས་གུས་པ་ལྡན་པ་རྣམས་བསྒྲལ་ཏོ་། །,,
f55344d930ec46399dbb8b168b481061,,,གསུང་གི་བདུད་རྩིས་འཇིག་རྟེན་ཤིན་ཏུ་ཚིམ ༼༣༽མཛད་ཅིང་། ། བཟོད་པ་ཡིས་ནི་ཁྲོ་བ་ཡོངས་སུ་བཟུང་བ་སྟེ་། །སློབ་མའི་སྡེ་ནི་དགེ་ལེགས་ལ་ནི་རོལ་མཛད་ལ་། ། དགེ་ལེགས་དོན་དུ་གཉེར་རྣམས་ཕྲ་མོ་རྟོགས་སུ་བཅུག་། །,,
331e8366ca3d45499ba4e25bbc6acd7b,,,ལེགས་པ་རྣམས་ལ་ཆོས་ཀྱི་ས་བོན་སྐྱེད་མཛད་ཅིང་། ། རྒྱུ་ཡི་བདག་ཉིད་འཕགས་པའི་ལམ་ནི་ཐོབ་མཛད་ལ་། །༼༤༽འཇིག་རྟེན་འདས་པས་འཕགས་པ་མིན་པ་མ་བརྟེན་ཞིང་། ། ཆོས་ལས་མ་གཏོགས་གཞན་ལ་སྦྱར་བ་མ་ཡིན་ནོ་། །,,
4d0d395e15a14a338332b1b22636a736,,,ཀའ་ཤི་གནས་སུ་ཆོས་ཀྱི་འཁོར་ལོ་བསྐོར་བ་སྟེ་། ། བློ་དང་ལྡན་པ་ཉིད་ཀྱིས་འཇིག་རྟེན་ཚིམ་མཛད་ཅིང་། །གདུལ་བྱ་རྣམས་ནི་ཆོས་ཀྱི་ཆོ་གར་སྤྱད་མཛད་ལ་། ། བདག་ཅག ༼༥༽རྣམས་ལ་ཕན་པའི་ཆེད་དུ་དགེ་བར་མཛད་། །,,
a4efd7b495ad49ada402632c1764e93d,,,གཞན་རྣམས་ཀྱིས་མ་མཐོང་བའི་དེ་ཉིད་མཐོང་མཛད་ཅིང་། ། ཡོན་ཏན་རྣམས་ཀྱིས་ཆོས་བྱེད་རྣམས་ལ་སྦྱར་བ་སྟེ་། །གཞན་གྱི་ལུགས་རྣམས་ཚར་བཅད་ནས་ནི་སྐུལ་གྱུར་ལ་། ། རྟོགས་པར་དཀའ་བའི་དོན་ནི་རྣམ་པར་ཤེས་པར་མཛད་། །,,
b4d10d81cded4a8ba93e1879fbfddc3c,,,༼༦༽ཐམས་ཅད་མི་རྟག་པ་དང་བདག་མེད་པར་གསུངས་ཤིང་། ། སྲིད་པ་རྣམས་སུ་བདེ་བ་ཅུང་ཟད་མ་བསྲུངས་ལ་། །སྙན་པའི་བ་དན་གྱེན་དུ་རྣམ་པར་བསྒྲེངས་པ་སྟེ་། ། ང་རྒྱལ་ཀ་བ་མཐོན་པོ་རྣམ་པར་བསྐྱེལ་བ་མཛད་། །,,
cd8a764bcff943129689b147cef36acb,,,སྨད་ཀྱང་རང་གི་ཐུགས་ནི་བསྐྱོད་པ་མ་ཡིན་ཞིང་། ། ཐམས་ཅད ༼༧༽ལ་ནི་འཇུག་པ་རྣམས་ལ་སྲེད་མ་མཛད་། །,,
594c7d4ce61843e3939d23464c7f39a7,,,རང་ཉིད་རྒལ་ཞིང་བྱིང་བ་བསྒྲལ་བར་མཛད་པ་སྟེ་། ། ཞི་ཞིང་ཕ་རོལ་འཁྲུལ་པ་ཞི་བར་མཛད་གྱུར་ལ་། །གྲོལ་ཞིང་ཕ་རོལ་བཅིངས་པ་གྲོལ་བར་མཛད་པ་སྟེ་། ། རྟོགས་ཤིང་ཕ་རོལ་རྨོངས་པས་རྟོགས་པས་མཛད་པའོ་། །,,
77af59fb26a54d038c0b954f0420efcc,,,ཐུབ་པ་ཐུབ་པས་ཚུལ་དང ༼༩༦བ༡༽ཚུལ་མིན་མཁྱེན་འདི་དེས་། ། སེམས་ཅན་རྣམས་ནི་ཡང་དག་གཏམ་གྱིས་རྗེས་བཟུང་ནས་། །ཚུལ་མིན་ལ་དགའ་ཚུལ་མིན་འབྱུང་པོ་རྣམས་ལ་ནི་། ། བསྐལ་པ་འཇིག་པའི་ཚེ་ན་ཆོས་བཞིན་རབ་ཏུ་གཟིམས་། །,,
bb9ae928a0304053b1b34ab7ad1fb35a,,,ཆུ་ལྡན་སྦྲིན་བཞིན་ས་འཛིན་རི་བོ་ནགས་ཚལ་བཞིན་། ། འོད་ལྡན་རྒན་པོ ༼༢༽བཞིན་དུ་འོད་ལྡན་གཞོན་ནུ་བཞིན་། །འཇིག་རྟེན་དག་གི་ལྟ་བྱེད་བཅོམ་ནས་འཇིག་རྟེན་གྱི་། ། ལྟ་བྱེད་ཉེ་བར་ཕྲོགས་ནས་འགྲོས་སུ་འདི་གཤེགས་སོ་། །,,
e397906123594f52b3a2c051d9795b7b,,,དབང་ཕྱུག་དམ་པ་གང་ལ་ལྟུང་བས་མེ་རེག་ཅིང་། ། གང་གིས་མཆོག་ཏུ་ཞི་བའི་ལམ་ནི་བརྙེས་པ་སྟེ་། །ཞི་བ་བརྙེས་པ་དེ་ནི་གུས ༼༣༽པས་མཐོང་ནས་སུ་། ། དེ་རིང་འཇིག་རྟེན་གཉེན་འདུན་མེད་ཅིང་རྒུད་པ་འདྲ་། །,,
