id,P002011
756a6743cabd434599dff4c11f00713d,"2381/177, 2382/192b; fol. (57) recto1 /// + si āmanuṣyo nahi + + + + + + + + + + + + + tī nahi na si pitṛhāti n. + + /// 2 /// ko nahi na si saṃ + + + + + + + + + + + + + du ṣṭacittarudhirotpādako nahi ci + ///3 /// p. n.ḥ so bh. g. + + + + + + + + + + + + + + + si bhikṣuṇi duṣako nahi na si stai .y. /// 4 /// + + + + + + + + + + + + + + + + + + + + + .. saṃpannapūrvvo si aṃnyadāpi ya .i /// 5 /// + + + + + + + + + + + + + + + + + + + + + m apanno yady āha āpannno + + + ///verso1 /// + + + + + + + + + + + + + + + + + + + + + t. upasaṃpadā athāha  n i + + + ///2 /// + + + + + + + + + + + + + + + + + + + + .. ti kṛt.ṃ te yathā dharmaṃ yathāvin. y. /// 3 /// vyo ki. kariṣy ... + + + + + + + + + + + + + + pasaṃpādayāma yady āha nahiti /// 4 /// pasaṃpada athāha .r. .. + + + + + + + + + + + + si ādhapitako nahi na siriṇ. + /// 5 /// .o nahi si rājabhaṭo n. + + + + + + + + + + + + .t. kho punar imasmiṃ kāye vividh. + ///"
a7c4f3bd96614269962e88010a091f92,2382/uf5/2c; (fol. y) Aa /// + + + + di saṃghasya prāp. /// b /// .e bhaṃte saṃgho buddhi .o .. + ///
74640155a7234ba8a317a1da1f08c8c2,"More fragments (vol. 3): 2382/131, 2382/uf13/4f, 4a; fol. 100 recto1 ti yadaho saṃghasya poṣatho bhavati · tadaho pratikṛtyeva stupavigraho si .. .. .y.ḥ ‖ pe ‖ y. + + + + + + + + + ..2 na saṃkkrame vyatināmayitavyam* yadi tāvat* kecid āgaṃ ◯ tukā bhikṣava āgacchaṃti · taiḥ sārdhaṃ poṣathaḥ kartavyam*m atha nā3 g. cch. ti · ‖ kiṃ kartavyam* yadi sāpattiko bhavati · a ◯ nyonyasya pratideśayitavyaṃm* tato ārocayitavyam adya saṃgha4 sya viśuddhipoṣatho viśuddhaṃ me viśuddhaṃ me āyuṣman dhārayatha : evaṃ dvi + + + + + + + + + + + + + + + + + +verso1 saṃghasya viśuddhipoṣatho viśuddhaṃ me viśuddhaṃ me āyuṣmān dhāraya evaṃ dvir api + + + + + + + + + + + + + + + + + + +2 trayo bhikṣavaḥ grāmāvāsike viharaṃti · tehi tāni yan divasaṃ poṣatho bhavati · t. hi stūp. vigraho sicitavya vistar. ṇa : yā3 vad yadi tāvat sāpattikā bhati · anyonyasya āpattayaḥ ◯ pratideśayitavyāḥ tato ārocayitavya adya saṃghasya viśuddhi4 poṣatho viśuddhaṃ me viśuddhaṃ me āyuṣmaṃto · dhārayatha · dvir api tṛr api · evaṃ s. rvebhis tṛbhi a .o + + + + + + + + +"
61760f2e5cd94f22a09a086e9786db3a,"2381/119, 2382/137; fol. 120 recto2 ca pravārayatha : ko bhikṣuṇīnāṃ cchandahārakaḥ tenotthā ◯ ya vriddhāntam āruhya vaktavyaṃ · vandāmy ārya samagr. bhikṣuṇīsaṃ3 ghaḥ samagrasya ca bhikṣusaṃghasya : pādau śirasā vandayati · avavādaṃ ca yācayaṃti · poṣathaṃ ca pratigṛhṇaṃti4 evaṃ dvir api tṛr api · ‖ ❉ ‖ mṛtapariṣkāraḥ ete dāni dve bhikṣavaḥ adhvānamārgaṃ gacchaṃti teṣāṃm eko bhikṣu verso1 kālagato  bhavati · dvitīyena tasya pātracīvaram adiṣṭhihitavyam* vaktavyam* itthaṃ- nāma bhikṣuḥ kālagato vā2 parinirvṛto vā · tasyedaṃ pātraṃ ca cīvaraṃ ca · kṣudrānukṣudrakaṃ ca pariṣkāraṃ saṃghe saṃmukhībhūtī bhajamānam ahaṃ saṃmu3 khībhūto aham adhiṣṭhihāmīti · tam adhiṣṭhite ‖ ◯ atha dāni trayo janā bhavaṃti : teṣāṃm eko bh. kṣuḥ kālaga"
db792c2222774665a28992aac5a79697,2382/143 recto(?)1 + + + + + + mena trīṇi vārā paścād ekena saṃtiṣṭhapayivyam* rajanikā yathā layi .. + + + + + + + + + +2 + + + + + r. kena saṃghasya kaṭhinam āstariṣyati · ◯ yāva trīṇi vārāḥ ākoṭayaṃ .. + + + + + + + + +3 + + + + + + + .itavyā vāca ca bhāṣitavyā imena yāva trīṇi vārāḥ piṭayaṃte bhi + + + + + + + +4 + + + + + + + .. tavyāḥ imena yāva trīṇi vārāḥ kalpaṃ nipācayaṃte hi .. .. + + + + + + + + + + +verso(?)1 + + + + + + + + + va trīṇi vārāḥ śastrakam upari śramayaṃte sahitakehi .. + + + + + + + + + + + + +2 + + + + + + + + gh. sya kaṭhinam āstariṣyati · yāva trīṇi vārāḥ pāśāṃ tato catvāri āṃśu + + + + + + + + + +3 + + + + + t.ḥ sahita⟪ke⟫bhi cchinditavyaṃ vācā ca bhā ◯ ṣitavyā imena yāva trīṇi vār. + + + + + + + + + +4 + + + + + + + lāyā vā paṭalake vā sthāpayitvā puṣpair ākīrya saṃghasthavirasya al.i + + + + + + + + + + +
046311318e444f5ca0db497846e116bc,"2382/85, 2382/69 A1 + + + + + + + + + + + + + .. śukkravisṛṣṭīya tena i + + + + + + + + + + + + + + + + + + +2 + + + + + + + + + + + + + + + + tv.ṃ yācitaḥ tasyaitasya i + + + + + + + + + + + + + + + + + + +3 + + + + + + + + + + + + + + ◯ tvaṃ dinnaṃ tena imena itth. + + + + + + + + + + + + + + + + + +4 + + + + + + + + + + .āhaṃ mānatvaṃ cīrṇaṃ yadi saṃghasya prāptakālaṃ so .. + + + + + + + + + + + + + + +5 + + + + + + + + + + ptā yadi na mānatvāya cīrṇamānatvāya saṃgham āhva + + + + + + + + + + + + + +B1 + + + + + + + + + + tu āhvayanapratibaddhaṃ eva .v. r. pi tṛr api ‖ tataḥ pṛ .. + + + + + + + + + + + + + +2 + + + + + + + + + + .e gaṇe mānatvaṃ cīrṇaṃ nahi mā bhikṣ. ṇāṃ ekapiṭake + + + + + + + + + + + + + + + +3 + + + + + + + + + + + .. āpa ◯ ttim āpanno nahi kālasaṃni .. + + + + + + + + + + + + + + + + + +4 + + + + + + + + + + + + + + .. saṃmukhībhūtānāṃ anu .. + + + + + + + + + + + + + + + + + + + +5 + + + + + + + + + + + + + + + karttavyaṃ ‖ śṛṇotu me bhaṃte + + + + + + + + + + + + + + + + + + + +"
a9ba68fe75fc4345a57de5073548f380,Vinaya fragment on the qualifications of a VinayadharaBMSC III 189–1942378/10; fol. 80 recto1 m. tth. tvāmiti prajānati .. m. hi caturddaśahi aṃgehi samaṃnvāgato vinayadharo bhoti · agro sarvvavinayadharāṇāṃ sthapayi(tvā tathāgate)2 na arhatā saṃmyaksambuddhena: imehi ca bhikṣave caturddaśahi aṃgehi sama(ṃn)vāgataṃ upāliṃ ttheraṃ dhāretha agraṃ sarvvavinayadharāṇāṃ sthapa3 yitvā tathāgatena ◯ arhatā saṃmyaksaṃbuddhena upāli hi bhikṣave tthero āpattiṃ jānati · anāpattiṃ jānati · garukaṃ .. + +4 + + + + + + + ◯ channaṃ jānati · acchannaṃ jānati · uttānīkṛtaṃ jānati · anuttānīkṛtaṃ jānati · vyotthitaṃ jān(at)i .. + +5 + + + + + + + + + + + .. caturṇṇaṃ ddhyānānāṃ vistareṇa divyena pi cak(ṣu) + + .i .e + + (t)i(krā)ntamānuṣyakena vis(tareṇa) + +verso1 + + + + + + + + + + + nusmarati vistareṇa āsravāṇaṃ pi kṣay(aḥ) an(ās)r. + + + + + + + .. jñāvimuktiṃ dṛṣṭe ’va dharme + + + +2 + + + + + + + + ◯ saṃpadya viharati kṣīṇā se jāti uṣitaṃ brahmacaryyaṃ kṛtaṃ karaṇīyaṃ nāparam itthatāye ti + + + +3 imehi bhikṣave catu ◯ rddaśahi aṃgehi samaṃnvāgataṃ upāliṃ vinayadharaṃ dhāretha : ◊ sthapayitvā tathāgatena arhatā saṃm(yaksaṃbu)4 ddhena · paṃcahi aṃgehi samaṃnvāgato vinayadharo bhoti : katamehi paṃcahi ◊prātimokṣasaṃvarasaṃvṛto viharati · ācāragoca5 r(a)saṃmpanno · aṇumāttrehi vajjehi bhayadarśāvi · samādāya śikṣaṃ śikṣati śikṣāpadehi kāyakarmmavā(kka)r(mma) .. .o
be466e7637c747dcb0ca03f239738135,"Sūtra, alphabetically"
5d4b5cf41f7c44ef9216eb2f7c3b8e6e,Āgama
24d82803cff4462f86acf7dab6d6a118,"*Andhasūtra and KavikumārāvādanaBSMC II 24–362382/243/2, 2382/146/1a, 2382/uf1/3a, 2382/50c, 2382/146/1b, 2382/147/1c, 2382/147/2b, 2382/259a; fol. 68recto1 andho acakṣu iha bhikṣava ekatyasya pudgal. + + + + + + + + + + + + + + + + + + + + + + + + + .. dhi + .ch. + + + + + + + + + + + + + + + + + + + + + + +2 yena cakṣuṣā samanvāgataḥ dvayam iti kṛ + + + + + + + + + + + + + śala i + + + + + + + + + .. + d. kṛṣṇam idaṃ śuklaṃ id. + + + + + + + + + + + + + + + + + + +3 kṣavaḥ pudgalaḥ andho acakṣuḥ .. + + .. .. + + + + + + + + + + va ekaty. + .. .g. + .. … .. c. kṣu. bhavati yena cakṣuṣa samanvā .. .. + + + + .. .. .. .. .. .. g. cch. + + + + +a4 n vā bhogāṃ sphītikuryāt* tat khalu t. + + + + + + + + ◯ n. cakṣuṣā samanvāgato dvayam iti kṛtvā jānīyād idaṃ kuśalam idam. .u .. l. yāvad ida(ṃ) na sevitavyam iti + + + +5 te bhikṣavaḥ pudgala ekacakṣuḥ katama + + + + + ◯ dgalo dvicakṣu iha bhikṣava ekatyasya pudgalasya tac cakṣur nar bhavati ye + + + + samanvāgataḥ anadhigatvā bho + + +6 gacchet* adhigatān vā bhogāṃ sphītikuryat* + + + + ◯ kṣur bhavati yena cakṣuṣā samanvāgato dvayam iti kṛtvā + + + + + + + lam idam akuśalaṃ yāvan na sevi + + + +7 ayam ucyate bhikṣavaḥ pudgalo dvicakṣuḥ + + + + + + + ṣya yaḥ pu .. + + + + s. ṃvidy. mānā lo .es.iṃ e .. .. .. + + + + + + + + + + .āti dharmādharme ʼpy akovidaḥ u .. + + +8 naṣṭo sāv andham āhus tathāvidhaṃ ekacakṣu .. + + + + + + + ṣa pu + + + + + + + + + + + + + + + + + + + + + + + + + + + + mānaviparyayāt* nira + + + +verso1 hyo viprasaṃnena cetasā sa kāmakāmī dhana + + + + + + + + + + yasya bhedāt sapr. jñ. ḥ svarg. sāv upapadyate · a + + + + + + + + + + + + + + + + + + + + + + + + + +2 ṣapudgala iti ‖ ayam. .. śrutaṃ ‖ ❀ ‖ ukt. + + + + + + + + .ṣ. va asaddharmaiḥ sa .. nvāgato devadatto mohapuruṣo + + + + + + + + yiko devadatto nairay. k.ḥ .. . p. ṣṭhaḥ ac. .. + + + +3 katamais tribhiḥ devadatto bhikṣavo mohapuruṣaḥ + + + + + + + .ṛta pāpa .. .. .i .. + + va .. gataḥ a .. .. bhikṣ. vaḥ pr. + + + + + + ṇ. s. manvāgato devadatto mohapuruṣo mayā + + + + 4 vad acikitsya iti ‖ punar aparaṃ bhikṣavo devad. + + + + + ◯ ḥ pāpasakhaḥ p. p. + + + + + + + + .. ragocaraḥ anena bh. + + + .. yenāsad.armeṇa samanvāgato devadatto yā .. + + + + 5 . e + .. .. iti ‖ punar aparatp. bhikṣavo devadat. o + + + + + ◯ saty uttare ka + + + + + + .. vyavasānam āpādi nāyo .ṣ. .. + + + + + + + .y. nāgrāya prāskandīt* aprā .. + + + +6 + + + + + gatasyādhigamāya as.ā k.ā + + + + + + + + ◯ .e śokapar. d. vā .. + + + + tikkramāya duḥkhadaurmanasyānām astagamāya nyāy. .y. dhigamāya amṛtasya prāpt. + + + +7 sākṣātkṛyāyai anena bhikṣavas tri + + + + + + + + + + + + + + + .o yāvad aci + + + d.vadatta iti ebhiḥ khalu bhikṣavas tribhir asaddharmai + + + + + .o .. + datto mohapu + + + +8 .ṛta āpāyiko devadatto : nairayik. r. .. + + + + + + + + + + + .. ṇ. pi + + + + + + + + + + ṭagartto pauruṣo vā sātireka .. + + + + + + + + + + .. tasya + + + +9 ṣaḥ saśiraskaprapatitaḥ tasyotpadyeta pu + + + + + + + + + + + + + + + + + + + + + + + + .oṭīnimard.anamā .. + + + + + + + + + + + + + + + + + + + + +"
de618d98a36f470898fdf8105b0d90e4,"2382/102, 2382/207recto1 datvā etad uvāca · rājña si + + + + + + + + + + + + ///2 vito govṛṣāṇena ca am. + + + + + + + + + + + + ///3 tva ānayathā iti tena ca rājapuruṣa govṛṣāṇ. + + ///4 kaviẖ kumāras tāṃ rājapuruṣā asiniṣkośahastaṃ tvarit. ///5 jā prativasati sa ca kavikumā⟨ra⟩s tatra udakahrade prap. ///6 viṃ kumāraṃ samāśvāsayati · svāg(a)t. + + + + + + + ///verso1 amātyasya nivedayaṃti · amātya na .. .. .. + + + + + + ///2 puruṣo kavisya kumārasya padāṃ m. .. + yāv. .. .. ti .. ///3 vikum. rasy. p. d. dṛśyate parato na .y. g. .o + + + + + + ///4 ja eṣa kavikumāro caṃpakasy. + + + + + + + + + + + + + ///5 yan nāgarāja mama śatruṃ pratigṛ .. + + + + + + + + + + ///6 atha khalu caṃpako nāgarājā rāj. o + + + + + + + + + + ///"
0ec0fddeeb9748c9b016419f1750c485,"Caṅgīsūtra of the Mahāsāṃghika-LokottaravādinsBSMC I 53–62, BMSC II 1–162376/1/6arecto1 /// .. yugam upādāya2 /// m arhāma taṃ bhavantaṃ gauta3 /// ..pi so bhavāṃ gautamaḥ4 /// ..bhavāṃ gautamaḥ alvakhaṃ5 /// ..kāryyaṃ pravraje so pi tā6 /// ..so bhavāṃ gautamaḥ verso1 /// (darśanāye) upasaṃkkramitu(ṃ) pa(r)yu(pāsanāye)2 /// vāṃ gautamaḥ daharo yeva3 /// ..ḥ suvarṇṇavarṇṇaḥ kāṃcana4 /// ..ṃ hi mahāpuruṣalakṣa5 /// śaḥ paramāye varṇṇa6 /// (da)rśanāye upasaṃkk(ra)"
411abd685a8d4b39b03035929d85d747,"2376/1/13b, 2376/1/10a, 2375/32, 2376/1/4arecto1 /// .y. rahaśayy. kāni pratisallānasāropyāni yaṃ pi so bhavāṃ gautamaḥ araṃṇy. k. + + + + nān. adhyāvasati prāntāni viviktāni ‖ pe ‖ yāva pratisallān. s. r. .y. n.2 /// + gautamaṃ darśanaya ‖ pe ‖ yāvaṃ .. ryupāsanāya ‖ sa hi bhavāṃ gautamaḥ lābhī praṇitānāṃ khādanīyabhojanīyānāṃ ṛjurasānāṃ pratyagrarasānāṃ avigatarasānāṃ 3 /// praṇitānāṃ khādanīyabhojanīyānāṃ · ‖ pe ‖ yāvavigatar. .ānāṃ iminā pi vayam arhāma ‖ pe ‖ yāva paryupāsanāya sa hi bhavāṃ gautamaḥ lābhī śāntānāṃ samā4 /// maḥ lābhī śāntānāṃ samāpattīnāṃ iminā pi vayam arhāma taṃ d. vantaṃ gautamaṃ darśanā .. upasaṃkkramituṃ paryupāsanāya · sa hi bhagavāṃ gautamaḥ pṛthuśrama5 /// + .. ṃ mūrddhnāni āhatvā prajñāgatena tiṣṭhati yaṃ pi so bhavāṃ gautamaḥ p. thuśramaṇabrāhmaṇ. .. rtyiya ‖ pe ‖ yāva prajñāgatenāhatvā tiṣṭhanti iminā pi vayaṃ6 /// + t. paryupāsanāya sa hi bhavāṃ gautamaḥ yaṃ grāmaṃ vā nnāgaraṃ v. + paniśrāya viha + + + tatra amanuṣ.ā manuṣyāṃ viheṭhenti yaṃ pi so bhavāṃ gautamaḥverso1 /// + + na tatra amanuṣyā manuṣyāṃ viheṭhenti iminā pi vayam arhāma ya + + ryupāsanā ‖ pe ‖ .. + .. vanta gautama na em eva yathā tathā vā ayam evarūpaḥ ud. r.2 /// + + khu anuttarāye vidyācaraṇasaṃpadāye yaṃ pi taṃ bhavantaṃ gautam. na evam eva yathā vā tathā vā ‖ pe ‖ yāva anuttarāyā vidyācaraṇasaṃpadāyāṃ iminā pi3 /// .upāsanāya sa hi bhavāṃ gautamaḥ sāmad eva upaśayaṃ brāhmaṇagrāmam anuprāptaḥ a .i .i nno bhavati adhvāgataḥ arhāma ca vayaṃ evarūpaṃ atithiṃ adhvāgataṃ satkarttuṃ guru4 /// .āyituṃ darśanāye upasaṃkkramituṃ paryupāsanāye evaṃ + tt. opaśāyakā brā .m. + .r. hapatikā caṃṅgi brāhmaṇaṃ etad avoca yathārūpaṃ bhavāṃ cāṅgi śramaṇaṃ5 /// + maḥ ito ekinā pi aṅgena saṃvi .yati arhāma vayaṃ taṃ d. vantaṃ gautamaṃ darśanāye upasaṃkkramituṃ paryupāsanāya sace so bhavāṃ gautamaḥ ito syā ekasmi6 /// + yojanehi t.ihi yojanehi cat. hi yojanehi paṃcahi yojanehi + + .i yojanehi viṃśatihi yojanehi trīṃśatihi yoj anehi catvārīṃsatihi"
ff19ac173bf1469ead68da707ae7a6ad,"2376/1/14a, 2376/1/16b, 2376/1/1, 2376/uf3/5e, 2376/uf4/4erecto1 /// .. j. n. hi yojanaśate pi aṃtamasata + .v. kenāpi ghuṣaprāhūṭena kiṃ puna vayaṃ so bhavāṃ gautamaḥ sāmad eva upaśayaṃ brāhmaṇagrāmam anuprāptaḥ atithi nno bh. t.2 /// .. evarūpaṃ atithiṃ abhyāgataṃ satkārtuṃ g. rukarttuṃ mānayituṃ pūjayituṃ apacāyituṃ darśanāye upasaṃkkramituṃ paryupāsanāye tena hi bhavaṃ caṅgi yasya3 /// caṃṅgi brāhmaṇaḥ kṣatraṃ maṇavaṃ āmaṃtresi ehi tvāṃ bho kṣatra kṣipram eva vaḍhabīrathaṃ yojehi yuktaṃ ca prativedehi sādhu bho upadhyāya tti kṣatro māṇavaḥ caṃgisya4 /// .. vā vaḍabīrathaṃ yojayi yuktaṃ ca prativedayi yukto khu bho upaddhyāya vaḍabārathaḥ yasya dāni kālaṃ maṃnyasi atha khu caṃgī brāhmaṇaḥ vaḍabīrathaṃ abhiruhitvā5 /// + + tikehi sārdhdhaṃ puraskṛtaḥ parivṛtaḥ upaśayā brāhmaṇagrāmā nirggāṃmya yena uttaratod evāṃmravanaṃ tena prayāsi atha khu caṅgī brāhmaṇaḥ yāvatikā6 /// + + yatvā yānā pratyoruhya padasā eva yena bhagavāṃ tenupasaṃkkramitvā bhagavatā sārdhdhaṃ saṃmodanīyāṃ kathāṃ saṃmodetvā sārāyaṇīyāṃ kathāṃ vītisāretv.verso1 /// + + brāhmaṇagṛhapatikā ◊ apy ekatyā bhagavatā sārdhdhaṃ saṃmo .. n. + k. thā. saṃmoditvā sārāyaṇīyāṃ kathāṃ vītisāretvā ekatamante niṣideṃsu apy ekatya bh. g.2 /// + + .. nte ‖ pe ‖ apy ekatyā bhagavataḥ saṃntike svakasvakāni mātāpaitṛkāni nāmagotrāṇi anuśrāvayitvā ekatamaṃnte niṣīdiṃsu tena kho puna samayena3 /// + + kehi brāhmaḥehi jīrṇṇehi vṛddhehi mahallakehi adhvagatavayam anuprāptehi sārdhdhaṃ kāṃcid eva kathāṃ vitisaresi kamaqhiko pi jjidaṃ maṇavaḥ tasyam eva pari4 /// .uṣi saṃnipatitaḥ daharo caiva vuttasiraḥ so pidaṃ bhagavataḥ aṃntaraṃntara kathāṃ opātayati atha khu bhagavāṃ kamaṭhikaṃ māṇavaṃ etad avoca āgamehi tāva tvaṃ5 /// .. bharadvāja imehi tāva haṃ sāṃbahulehi kosalakehi brāhmaṇehi jīrṇṇehi vṛddhehi mahallakehi sārdhdhaṃ kāṃci kāṃcid eva kathāṃ vītisāremi evaṃ vutte6 /// + . . d avoca mā bhavāṃ gautamaḥ kamaṭhikāṃ māṇavaṃ avasādayitavyaṃ maṃnyatu kamaṭhiko hi māṇavaḥ ubhayato sujātaḥ mātṛto ca pitṛto ca saṃśuddhāye graha"
dbda51d12bef49ab83889d15fc7b7924,"2376/1/15, 2376/1/14b, 2376/1/3recto1 /// .. mātāmahaṃ pitāmahaṃ yugam upād. ya anāvakṣepyaḥ anopavadyaḥ yam idaṃ jātīvādena adhyāyakaḥ māṃtradharaḥ triṇṇaṃ vedānāṃ pāragaḥ sanighaṃṇṭukaitabhān.2 /// + paṃcamānāṃ padako vyākaraṇe anapayyaḥ svake ācaryyake kuśalo brāhmāṇavedeṣu api ca aṣmākaṃ pi māavakamātraṃ vedāṃ vācayaṃnti atha khu bhagavataḥ etad abhūṣ.3 /// + ko māṇavaḥ paṇḍitasaṃmato ca saprajñāsaṃmato ca yaṃ nūnahaṃ kamaṭhikaṃ māṇavaṃ samaṃnvāhareyaṃ atha khu bhagavāṃ kamaṭhikaṃ māṇavaṃ samaṃnvāhari atha4 /// + sya etad abhūṣi samaṃnvāharati me śramaḥo gautamaḥ yaṃ nūnahaṃ śramaṇaṃ gautamaṃ kaṃcid eva praśnāṃ pṛccheyaṃ atha khu kamaṭhiko māṇavaḥ bhagavantaṃ etad avoca·5 /// + + padā ṛṣibhi praveditā yatraitarahiṃ brāhmāṇa traividyā ityāhutaya itikilāya paraṃparāya pidakasaṃpradānena ekāṃntaśravaṇena niṣṭhā gaccha6 /// + + .. bh. vāṃ gautamaḥ kim āha evaṃ vutte bhagavāṃ kamaṭhikaṃ māṇavaṃ etad avoca · nālam asya bharadvāja vijñūpuruṣeṇa pūrvvaṃ ananuśrutehi dharmmehi sāmaṃverso1 /// + + . . k. lā paraṃparāya piṭakasaṃpradānena ekāṃntaśravaṇena niṣṭā gaṃntuṃ idam eva satyaṃ mogham anyad iti · api hi sya taṃ bhoti sudṛṣṭaṃ tac ca bhoti tathāpi anyathāp.2 /// + + ..ṃ ca bhoti tathāpi aṃnyathāpi api hi sya taṃ bhavati suhvutaṃ taṃ ca bhoti tathapi anaṃnyathāpi api hi sya bhoti suvijñātaṃ taṃ ca bhoti tathāpi anaṃnyathāpi iti khu bharadvāja3 /// + evaṃ dṛṣṭe vā dharmme dvayagāmī hi nālam āsya vijñūpuruṣeṇa pūrvve ananuśrutehi dharmmehi sāmaṃ dharmmaṃ anabhijñāya ityāhutayaḥ itikilāya paraṃparāye pita4 /// nt. śraveṇa niṣṭhā gaṃtuṃ idam eva satyaṃ mogham āṃnyad iti · ‖ evaṃ vutte kamaṭhiko māṇavaḥ bhagavantaṃ etad avoca adhvā nu bho gautama ettāvathā nālam asya vijñupuru5 /// h. sāmaṃ dharmmaṃ anabhijñāya ‖ pe ‖ yāva idam eva satyaṃ mogham āṃnyad iti ‖ kettāvathā puna bho gautama satyānurakṣi bhoti kathāṃ ca puna satyam anurakṣati evaṃ v. .e6 /// tad avoca iha bharadvāja ekatyena dṛ ..ṃ bhoti so evaṃ me dṛṣṭaṃ tti vācāṃ bhāṣati na ca puna sthāmasaḥ praḷaṃśaḥ pragṛhya abhiniviśya abhivyāvāharati ·"
7d876d29c25b4eab913ce4897853053d,"2376/1/12a, 2376/1/10b, 2376/1/2recto1 /// + + + + ha bharadvāja ekatyena śrutaṃ .. ti ◊ so evaṃ me śrutaṃ ti vācāṃ bhāṣati na ca pun. s.ḥ sth. m. s.ḥ prala.śaḥ ‖ pe ‖ yāva idam eva satyaṃ mogham aṃnyad iti ‖ p. ‖2 /// .. t. so evaṃ me hmutam iti vācāṃ .āṣati ◊ na ca puna sthāmaśaḥ pragṛhya abhiniviśyaḥ abhivyavaharati idam eva satyaṃ mogham anyat ti ‖ pe ‖ iha bharadvāja eka3 /// v. me vijñātam iti vācāṃ bhāṣati na ca puna sthāmaśaḥ pra ..ṃśaḥ pragṛhya abhiniviśya abhivyavaharati idam eva satyaṃ mogham aṃnyat idi ettāvatā khu bharadvāja4 /// satyam anurakṣati evaṃ vutte kamaṭhikā māṇavaḥ bhagavantaṃ etad avoca adhvānaṃ bho gautama ettāvathā satyam anurakṣitā bhavati evaṃ ca puna satyam anurakṣati5 /// bh. gavantaṃ etad avoca adhvānaṃ bho gautama ettāvathā satyānurakṣi bhavati ettāvathā ca puna satyam anurakṣati kettāvatā puna bho gautama satyānubodha6 /// .y. ti evaṃ vutte bhagavāṃ kamaṭhikaṃ ‖ pe ‖ iha bharadvāja śāstā loke utpadyati tathāgato arahāṃ saṃmyaksaṃbuddhaḥ vidyācaraṇasaṃpannaḥ sugato lokavidaḥverso1 /// + devānāṃ ca manuṣyāṇāṃ ca so anyataraṃ grāmaṃ vā nnāgaraṃ vā upaniśrāya v. harati◊tam enneṃ paśyati aṃnyataro grahapatir vvā grahapatiputro vā vijñuḥ saprajñajati ..2 /// .. ko vā ◊ tenupasaṃkkramati so upasaṃkkramitvā trihi dharmmehi samaṃnveṣati lobhadharmmeṇa doṣadharmmeṇa mohadharmmeṇa lūbdho puna yaṃ bharadvāja puruṣapudgalaḥ3 /// m īti apaśyanto evaṃ vadye paśyāmīti pureṃ vā punāṃnyathātvāye ◊ yathāsya parasya kṛyamāṇe dīrgharātraṃ bhavati anārthāya ahitāya asukhāya yādṛśaṃ4 /// .a vā karmma na evaṃ bhavati lubdhasya yaṃ pi ca yam āyuṣmāṃ dharmmaṃ deśayati gāmbhīraṃ nipuṇaṃ sukhumaṃ duranubodhaṃ atarkkiyaṃ atarkkāvacaraṃ paṇḍitavedanīyaṃ5 /// ..ṃ dharmmaḥ ajāṇalubdhena jānaṃ paśyaṃ viharati kisya heto mṛṣā bhaṇeya tato naṃ bharadvāja evaṃ lobhadharmmehi samaṃnveṣaṃnto na samanupaśyati atha6 /// + + + ṣṭo puna yaṃ bharadvāja puruṣ. pudgalaḥ doṣaṃ ājānaṃta eva vadye ājān. .ī .i + + .. .. eva vadye paśyamiti pareṃ vā puna tathātvāy. +"
